date,pm10,so2,co,o3,no2,max,tempmax,tempmin,temp,feelslike,dew,humidity,precip,precipcover,windspeed,winddir,cloudcover,uvindex,solarenergy,next_day_aqi,aqi_category,month,dayofweek,is_weekend,aqi_lag1,tempmax_lag1,humidity_lag1,aqi_lag3,rolling_aqi_3,rolling_tempmax_3,tempmax_x_humidity,wind_x_cloud,tempmax_category
2019-08-07,79.0,28.0,22.0,127.0,14.0,127.0,32.17,22.28,27.5,28.0,64.7,58.4,0.0,0.0,12.8,72.8,41.5,8,20.1,146.0,Unhealthy,8,2,False,140.0,30.72,56.4,80.0,128.0,31.426666666666666,1878.728,531.2,Hot
2019-08-08,98.0,22.0,24.0,146.0,21.0,146.0,31.72,23.28,27.61,28.44,66.8,61.6,0.0,0.0,9.2,337.0,41.0,9,21.4,119.0,Unhealthy,8,3,False,127.0,32.17,58.4,117.0,137.66666666666666,31.536666666666665,1953.952,377.2,Hot
2019-08-09,74.0,29.0,21.0,119.0,18.0,119.0,31.06,24.0,27.61,29.11,69.1,66.3,0.0,0.0,13.9,59.0,44.9,8,19.9,100.0,Moderate,8,4,False,146.0,31.72,61.6,140.0,130.66666666666666,31.650000000000002,2059.278,624.11,Hot
2019-08-10,82.0,29.0,24.0,100.0,18.0,100.0,32.39,23.28,27.78,29.39,69.7,67.3,0.0,0.0,12.8,74.9,38.9,9,20.5,72.0,Moderate,8,5,True,119.0,31.06,66.3,127.0,121.66666666666667,31.723333333333333,2179.8469999999998,497.92,Hot
2019-08-11,68.0,27.0,21.0,72.0,9.0,72.0,32.0,25.0,28.17,29.83,70.0,66.3,0.0,0.0,13.9,76.2,42.8,8,20.8,73.0,Moderate,8,6,True,100.0,32.39,67.3,146.0,97.0,31.816666666666666,2121.6,594.92,Hot
2019-08-12,71.0,27.0,17.0,73.0,10.0,73.0,33.33,24.0,28.22,29.72,69.3,64.9,0.0,0.0,16.1,76.7,42.6,8,20.9,70.0,Moderate,8,0,False,72.0,32.0,66.3,119.0,81.66666666666667,32.57333333333333,2163.117,685.8600000000001,Hot
2019-08-13,70.0,29.0,21.0,57.0,10.0,70.0,32.33,24.0,28.33,30.67,71.4,69.0,0.0,0.0,19.7,82.5,43.7,9,21.2,69.0,Moderate,8,1,False,73.0,33.33,64.9,100.0,71.66666666666667,32.553333333333335,2230.77,860.89,Hot
2019-08-14,67.0,28.0,19.0,69.0,18.0,69.0,32.0,24.72,28.33,30.61,71.3,68.5,0.0,0.0,16.1,81.3,43.4,9,21.1,102.0,Unhealthy,8,2,False,70.0,32.33,69.0,72.0,70.66666666666667,32.553333333333335,2192.0,698.74,Hot
2019-08-15,72.0,28.0,22.0,102.0,17.0,102.0,32.0,25.0,28.39,31.0,72.0,69.8,0.0,0.0,12.8,55.8,47.6,7,19.2,207.0,Very Unhealthy,8,3,False,69.0,32.0,68.5,73.0,80.33333333333333,32.11,2233.6,609.2800000000001,Hot
2019-08-16,92.0,28.0,48.0,207.0,19.0,207.0,33.11,25.0,28.44,30.78,71.7,69.4,0.0,0.0,11.1,28.6,44.5,8,20.3,174.0,Unhealthy,8,4,False,102.0,32.0,69.8,70.0,126.0,32.37,2297.8340000000003,493.95,Hot
2019-08-17,71.0,27.0,22.0,174.0,14.0,174.0,32.72,25.0,28.56,31.06,71.1,67.2,0.0,0.0,11.1,34.0,47.1,8,19.1,108.0,Unhealthy,8,5,True,207.0,33.11,69.4,69.0,161.0,32.61,2198.784,522.81,Hot
2019-08-18,69.0,27.0,25.0,108.0,10.0,108.0,32.83,24.0,28.11,29.22,68.2,63.3,0.0,0.0,17.2,70.2,34.5,9,22.9,185.0,Unhealthy,8,6,True,174.0,32.72,67.2,102.0,163.0,32.88666666666666,2078.1389999999997,593.4,Hot
2019-08-19,71.0,29.0,25.0,185.0,19.0,185.0,31.17,21.0,27.28,28.78,69.7,69.2,0.0,0.0,11.4,329.1,38.7,9,23.8,171.0,Unhealthy,8,0,False,108.0,32.83,63.3,207.0,155.66666666666666,32.24,2156.9640000000004,441.18000000000006,Hot
2019-08-20,75.0,31.0,23.0,171.0,18.0,171.0,32.0,24.0,28.11,29.22,67.1,60.4,0.0,0.0,16.1,76.2,35.4,9,22.6,76.0,Moderate,8,1,False,185.0,31.17,69.2,174.0,154.66666666666666,32.0,1932.8,569.94,Hot
2019-08-21,70.0,30.0,20.0,76.0,11.0,76.0,34.0,21.83,28.72,30.22,68.6,62.2,0.0,0.0,28.1,82.4,34.2,9,23.0,88.0,Moderate,8,2,False,171.0,32.0,60.4,108.0,144.0,32.39,2114.8,961.0200000000001,Very Hot
2019-08-22,70.0,21.0,20.0,88.0,14.0,88.0,32.0,25.0,28.28,30.22,71.0,68.2,0.0,0.0,15.0,66.4,43.4,9,21.5,201.0,Very Unhealthy,8,3,False,76.0,34.0,62.2,185.0,111.66666666666667,32.666666666666664,2182.4,651.0,Hot
2019-08-23,81.0,28.0,29.0,201.0,18.0,201.0,31.72,23.28,27.83,29.72,70.9,69.7,0.0,0.0,12.8,69.3,42.3,9,21.4,171.0,Unhealthy,8,4,False,88.0,32.0,68.2,171.0,121.66666666666667,32.57333333333333,2210.884,541.4399999999999,Hot
2019-08-24,77.0,28.0,22.0,171.0,19.0,171.0,32.72,23.61,28.17,29.67,69.0,64.7,0.0,0.0,10.3,74.8,42.5,9,21.7,128.0,Unhealthy,8,5,True,201.0,31.72,69.7,76.0,153.33333333333334,32.14666666666667,2116.984,437.75000000000006,Hot
2019-08-25,66.0,29.0,17.0,128.0,12.0,128.0,31.72,24.0,28.0,29.56,69.5,65.8,0.0,0.0,9.2,315.3,42.4,9,23.0,184.0,Unhealthy,8,6,True,171.0,32.72,64.7,88.0,166.66666666666666,32.053333333333335,2087.176,390.08,Hot
2019-08-26,78.0,30.0,22.0,184.0,16.0,184.0,32.0,24.28,28.33,30.5,70.4,66.3,0.0,0.0,10.3,349.3,49.5,9,20.9,149.0,Unhealthy,8,0,False,128.0,31.72,65.8,201.0,161.0,32.14666666666667,2121.6,509.85,Hot
2019-08-27,79.0,35.0,24.0,149.0,22.0,149.0,31.72,25.0,28.5,31.39,72.3,70.1,0.0,0.0,9.2,34.1,50.4,8,20.2,108.0,Unhealthy,8,1,False,184.0,32.0,66.3,171.0,153.66666666666666,31.813333333333333,2223.5719999999997,463.67999999999995,Hot
2019-08-28,69.0,27.0,28.0,108.0,17.0,108.0,33.0,24.0,28.0,30.61,73.4,75.2,0.002,4.17,13.9,141.7,57.2,8,18.4,132.0,Unhealthy,8,2,False,149.0,31.72,70.1,128.0,147.0,32.24,2481.6,795.08,Hot
2019-08-29,76.0,28.0,28.0,132.0,14.0,132.0,33.28,24.0,28.11,30.0,71.5,70.5,0.0,0.0,16.4,91.5,52.3,8,20.5,96.0,Moderate,8,3,False,108.0,33.0,75.2,184.0,129.66666666666666,32.666666666666664,2346.2400000000002,857.7199999999999,Hot
2019-08-30,72.0,30.0,22.0,96.0,12.0,96.0,33.72,24.0,28.44,29.17,67.1,61.2,0.0,0.0,18.0,61.7,35.0,9,22.2,78.0,Moderate,8,4,False,132.0,33.28,70.5,149.0,112.0,33.333333333333336,2063.664,630.0,Hot
2019-08-31,76.0,29.0,30.0,78.0,15.0,78.0,32.72,23.28,27.94,28.83,67.4,62.5,0.0,0.0,13.5,71.7,34.8,10,23.8,109.0,Unhealthy,8,5,True,96.0,33.72,61.2,108.0,102.0,33.24,2045.0,469.79999999999995,Hot
2019-09-01,74.0,22.0,26.0,109.0,10.0,109.0,33.39,23.28,28.33,29.78,69.1,64.1,0.0,0.0,14.3,99.3,39.2,9,23.2,187.0,Unhealthy,9,6,True,78.0,32.72,62.5,132.0,94.33333333333333,33.276666666666664,2140.299,560.5600000000001,Hot
2019-09-02,71.0,20.0,24.0,187.0,16.0,187.0,33.39,23.28,28.39,30.72,71.0,68.0,0.0,0.0,10.3,352.2,43.0,9,22.8,141.0,Unhealthy,9,0,False,109.0,33.39,64.1,96.0,124.66666666666667,33.166666666666664,2270.52,442.90000000000003,Hot
2019-09-03,73.0,31.0,20.0,141.0,20.0,141.0,33.39,24.72,28.72,31.28,71.8,68.6,0.0,0.0,10.0,65.7,50.3,9,22.0,144.0,Unhealthy,9,1,False,187.0,33.39,68.0,78.0,145.66666666666666,33.39,2290.5539999999996,503.0,Hot
2019-09-04,78.0,30.0,24.0,144.0,13.0,144.0,32.72,25.0,28.44,31.11,72.5,70.9,0.0,0.0,13.4,32.7,47.9,9,21.9,113.0,Unhealthy,9,2,False,141.0,33.39,68.6,109.0,157.33333333333334,33.166666666666664,2319.848,641.86,Hot
2019-09-05,75.0,30.0,26.0,113.0,12.0,113.0,31.72,25.72,28.44,30.94,72.2,70.4,0.0,0.0,11.1,67.9,60.5,8,20.2,127.0,Unhealthy,9,3,False,144.0,32.72,70.9,187.0,132.66666666666666,32.61,2233.088,671.55,Hot
2019-09-06,74.0,30.0,23.0,127.0,15.0,127.0,32.39,23.28,27.94,29.67,69.9,67.1,0.0,0.0,11.4,37.6,54.6,10,23.4,127.0,Unhealthy,9,4,False,113.0,31.72,70.4,141.0,128.0,32.276666666666664,2173.3689999999997,622.44,Hot
2019-09-07,73.0,30.0,26.0,127.0,15.0,127.0,32.72,23.61,28.33,29.83,69.6,65.8,0.0,0.0,12.8,61.1,45.0,10,23.7,126.0,Unhealthy,9,5,True,127.0,32.39,67.1,144.0,122.33333333333333,32.276666666666664,2152.9759999999997,576.0,Hot
2019-09-08,65.0,31.0,20.0,126.0,11.0,126.0,33.0,24.28,28.61,30.11,69.1,63.3,0.0,0.0,12.1,49.8,47.3,9,21.6,106.0,Unhealthy,9,6,True,127.0,32.72,65.8,113.0,126.66666666666667,32.70333333333333,2088.9,572.3299999999999,Hot
2019-09-09,67.0,29.0,20.0,106.0,14.0,106.0,32.72,24.0,28.44,30.33,70.0,65.7,0.0,0.0,13.9,49.3,48.1,10,24.6,91.0,Moderate,9,0,False,126.0,33.0,63.3,127.0,119.66666666666667,32.81333333333333,2149.704,668.59,Hot
2019-09-10,70.0,30.0,21.0,91.0,13.0,91.0,35.0,26.0,29.67,30.56,65.5,54.4,0.034,4.17,18.3,84.3,40.3,10,24.9,160.0,Unhealthy,9,1,False,106.0,32.72,65.7,127.0,107.66666666666667,33.57333333333333,1904.0,737.49,Very Hot
2019-09-11,75.0,32.0,25.0,160.0,16.0,160.0,35.11,22.28,28.72,29.39,65.4,57.5,0.0,0.0,17.0,65.5,29.6,10,25.4,143.0,Unhealthy,9,2,False,91.0,35.0,54.4,126.0,119.0,34.276666666666664,2018.825,503.20000000000005,Very Hot
2019-09-12,78.0,30.0,25.0,143.0,18.0,143.0,32.11,22.28,27.56,28.78,68.1,64.6,0.0,0.0,9.4,309.3,37.1,10,24.5,156.0,Unhealthy,9,3,False,160.0,35.11,57.5,106.0,131.33333333333334,34.07333333333333,2074.3059999999996,348.74,Hot
2019-09-13,84.0,33.0,23.0,156.0,18.0,156.0,31.39,23.0,27.44,28.39,67.5,63.6,0.0,0.0,12.8,45.0,52.5,9,23.9,156.0,Unhealthy,9,4,False,143.0,32.11,64.6,91.0,153.0,32.87,1996.404,672.0,Hot
2019-09-14,76.0,32.0,21.0,156.0,15.0,156.0,31.72,23.0,27.39,28.17,66.5,62.3,0.0,0.0,13.1,301.1,47.0,10,24.0,99.0,Moderate,9,5,True,156.0,31.39,63.6,160.0,151.66666666666666,31.74,1976.156,615.6999999999999,Hot
2019-09-15,74.0,31.0,22.0,99.0,14.0,99.0,32.0,23.0,27.72,29.22,69.0,66.0,0.0,0.0,14.7,39.1,43.6,8,22.2,74.0,Moderate,9,6,True,156.0,31.72,62.3,143.0,137.0,31.703333333333333,2112.0,640.92,Hot
2019-09-16,67.0,30.0,24.0,74.0,10.0,74.0,32.83,24.72,28.44,30.72,71.6,69.4,0.006,4.17,18.0,82.9,47.2,9,22.1,77.0,Moderate,9,0,False,99.0,32.0,66.0,156.0,109.66666666666667,32.18333333333333,2278.402,849.6,Hot
2019-09-17,66.0,32.0,21.0,77.0,14.0,77.0,33.39,24.61,28.5,30.83,72.1,70.3,0.0,0.0,14.2,83.2,38.2,10,23.1,132.0,Unhealthy,9,1,False,74.0,32.83,69.4,156.0,83.33333333333333,32.74,2347.317,542.44,Hot
2019-09-18,71.0,32.0,22.0,132.0,16.0,132.0,33.67,25.28,29.0,31.78,72.6,69.4,0.008,8.33,16.1,68.6,45.9,9,23.8,107.0,Unhealthy,9,2,False,77.0,33.39,70.3,99.0,94.33333333333333,33.29666666666667,2336.6980000000003,738.99,Hot
2019-09-19,70.0,32.0,25.0,107.0,12.0,107.0,33.56,26.28,29.22,32.28,72.5,68.1,0.0,0.0,14.5,78.4,51.5,10,23.7,91.0,Moderate,9,3,False,132.0,33.67,69.4,74.0,105.33333333333333,33.54,2285.436,746.75,Hot
2019-09-20,66.0,31.0,19.0,91.0,13.0,91.0,33.0,25.28,29.11,31.0,70.1,63.8,0.0,0.0,15.0,71.1,42.6,10,23.8,169.0,Unhealthy,9,4,False,107.0,33.56,68.1,77.0,110.0,33.410000000000004,2105.4,639.0,Hot
2019-09-21,63.0,34.0,16.0,169.0,14.0,169.0,33.67,25.0,29.11,30.94,68.6,60.2,0.0,0.0,12.8,330.2,42.8,10,25.3,153.0,Unhealthy,9,5,True,91.0,33.0,63.8,132.0,122.33333333333333,33.410000000000004,2026.9340000000002,547.84,Hot
2019-09-22,78.0,32.0,16.0,153.0,12.0,153.0,33.72,24.0,28.83,30.67,69.9,64.6,0.0,0.0,15.8,55.0,40.0,10,25.9,87.0,Moderate,9,6,True,169.0,33.67,60.2,107.0,137.66666666666666,33.46333333333333,2178.312,632.0,Hot
2019-09-23,70.0,33.0,18.0,87.0,12.0,87.0,33.39,24.61,28.89,31.44,72.0,68.4,0.0,0.0,19.3,72.6,38.3,9,24.2,112.0,Unhealthy,9,0,False,153.0,33.72,64.6,91.0,136.33333333333334,33.593333333333334,2283.876,739.1899999999999,Hot
2019-09-24,73.0,32.0,18.0,112.0,12.0,112.0,34.0,24.61,29.22,31.56,71.3,66.0,0.0,0.0,15.1,93.3,36.4,10,25.3,174.0,Unhealthy,9,1,False,87.0,33.39,68.4,169.0,117.33333333333333,33.70333333333333,2244.0,549.64,Very Hot
2019-09-25,78.0,26.0,24.0,174.0,17.0,174.0,33.72,24.72,28.94,31.89,72.6,69.4,0.0,0.0,15.1,39.5,45.3,9,24.2,110.0,Unhealthy,9,2,False,112.0,34.0,66.0,153.0,124.33333333333333,33.70333333333333,2340.168,684.03,Hot
2019-09-26,74.0,31.0,21.0,110.0,14.0,110.0,35.11,25.28,29.78,32.72,72.3,66.7,0.0,0.0,14.5,62.2,46.1,9,23.3,131.0,Unhealthy,9,3,False,174.0,33.72,69.4,87.0,132.0,34.276666666666664,2341.837,668.45,Very Hot
2019-09-27,72.0,31.0,23.0,131.0,16.0,131.0,34.0,25.0,29.5,32.06,71.1,64.4,0.0,0.0,16.9,43.4,44.1,9,23.2,102.0,Unhealthy,9,4,False,110.0,35.11,66.7,112.0,138.33333333333334,34.276666666666664,2189.6000000000004,745.29,Very Hot
2019-09-28,63.0,33.0,18.0,102.0,10.0,102.0,33.0,26.0,29.39,32.56,72.3,66.9,0.0,0.0,11.5,49.7,45.5,9,23.8,115.0,Unhealthy,9,5,True,131.0,34.0,64.4,174.0,114.33333333333333,34.03666666666667,2207.7000000000003,523.25,Hot
2019-09-29,75.0,31.0,19.0,115.0,14.0,115.0,34.39,24.61,29.17,32.17,72.5,68.4,0.0,0.0,16.6,19.1,38.5,9,21.4,146.0,Unhealthy,9,6,True,102.0,33.0,66.9,110.0,116.0,33.79666666666667,2352.2760000000003,639.1,Very Hot
2019-09-30,71.0,31.0,18.0,146.0,14.0,146.0,34.39,25.0,29.28,31.17,69.4,62.4,0.0,0.0,17.0,46.8,41.2,9,22.8,184.0,Unhealthy,9,0,False,115.0,34.39,68.4,131.0,121.0,33.92666666666667,2145.936,700.4000000000001,Very Hot
2019-10-01,134.0,33.0,20.0,184.0,16.0,184.0,33.72,23.28,28.72,30.94,70.6,65.9,0.0,0.0,13.6,9.0,36.2,9,24.6,153.0,Unhealthy,10,1,False,146.0,34.39,62.4,102.0,148.33333333333334,34.166666666666664,2222.148,492.32000000000005,Hot
2019-10-02,79.0,34.0,15.0,153.0,16.0,153.0,34.72,24.72,28.94,31.17,71.1,66.5,0.0,0.0,12.8,15.8,36.6,10,22.4,138.0,Unhealthy,10,2,False,184.0,33.72,65.9,115.0,161.0,34.276666666666664,2308.88,468.48,Very Hot
2019-10-03,78.0,31.0,19.0,138.0,21.0,138.0,33.72,24.0,28.94,31.06,71.0,66.4,0.0,0.0,17.7,14.2,36.7,10,23.9,169.0,Unhealthy,10,3,False,153.0,34.72,66.5,146.0,158.33333333333334,34.053333333333335,2239.0080000000003,649.59,Hot
2019-10-04,76.0,33.0,19.0,169.0,23.0,169.0,34.0,24.0,29.17,31.28,70.9,65.9,0.0,0.0,19.7,54.8,39.9,9,21.9,89.0,Moderate,10,4,False,138.0,33.72,66.4,184.0,153.33333333333334,34.14666666666667,2240.6000000000004,786.03,Very Hot
2019-10-05,73.0,51.0,14.0,89.0,38.0,89.0,34.72,24.28,29.72,31.11,67.2,57.3,0.0,0.0,18.7,57.0,30.2,10,26.5,164.0,Unhealthy,10,5,True,169.0,34.0,65.9,153.0,132.0,34.14666666666667,1989.456,564.74,Very Hot
2019-10-06,62.0,31.0,10.0,164.0,8.0,164.0,35.39,24.39,29.28,30.72,67.8,59.4,0.0,0.0,12.5,8.9,36.2,10,25.0,100.0,Moderate,10,6,True,89.0,34.72,57.3,138.0,140.66666666666666,34.70333333333333,2102.166,452.50000000000006,Very Hot
2019-10-07,73.0,33.0,15.0,100.0,11.0,100.0,33.72,25.0,29.0,30.67,69.2,62.5,0.0,0.0,23.0,53.3,46.5,9,22.9,138.0,Unhealthy,10,0,False,164.0,35.39,59.4,169.0,117.66666666666667,34.61,2107.5,1069.5,Hot
2019-10-08,90.0,34.0,22.0,138.0,13.0,138.0,33.72,24.0,28.78,31.06,71.7,68.4,0.043,8.33,13.9,40.7,48.0,9,23.0,130.0,Unhealthy,10,1,False,100.0,33.72,62.5,89.0,134.0,34.276666666666664,2306.4480000000003,667.2,Hot
2019-10-09,68.0,31.0,19.0,130.0,16.0,130.0,33.0,25.0,28.67,31.72,73.8,73.6,0.0,0.0,15.0,348.9,51.5,10,23.5,173.0,Unhealthy,10,2,False,138.0,33.72,68.4,164.0,122.66666666666667,33.48,2428.7999999999997,772.5,Hot
2019-10-10,73.0,32.0,20.0,173.0,18.0,173.0,32.72,25.0,28.56,31.39,73.1,72.2,0.0,0.0,16.7,277.8,56.8,8,21.8,207.0,Very Unhealthy,10,3,False,130.0,33.0,73.6,100.0,147.0,33.14666666666667,2362.384,948.56,Hot
2019-10-11,80.0,33.0,21.0,207.0,24.0,207.0,34.39,25.72,29.39,32.28,72.3,67.5,0.0,0.0,16.9,61.8,50.3,9,21.3,177.0,Unhealthy,10,4,False,173.0,32.72,72.2,138.0,170.0,33.37,2321.325,850.0699999999999,Very Hot
2019-10-12,77.0,33.0,31.0,177.0,14.0,177.0,32.72,25.0,28.83,31.72,72.5,69.5,0.0,0.0,14.6,324.9,46.0,9,23.6,173.0,Unhealthy,10,5,True,207.0,34.39,67.5,130.0,185.66666666666666,33.276666666666664,2274.04,671.6,Hot
2019-10-13,70.0,33.0,17.0,173.0,13.0,173.0,34.39,24.0,29.06,31.67,71.1,65.9,0.0,0.0,11.3,9.8,42.1,10,24.5,156.0,Unhealthy,10,6,True,177.0,32.72,69.5,173.0,185.66666666666666,33.833333333333336,2266.3010000000004,475.73,Very Hot
2019-10-14,79.0,34.0,18.0,156.0,13.0,156.0,33.72,24.0,29.06,32.28,73.0,70.3,0.0,0.0,12.8,13.9,48.6,10,24.7,178.0,Unhealthy,10,0,False,173.0,34.39,65.9,207.0,168.66666666666666,33.61,2370.5159999999996,622.08,Hot
2019-10-15,64.0,32.0,18.0,178.0,14.0,178.0,33.72,26.0,28.94,31.94,72.7,69.3,0.0,0.0,13.1,336.6,49.5,9,22.9,144.0,Unhealthy,10,1,False,156.0,33.72,70.3,177.0,169.0,33.943333333333335,2336.796,648.4499999999999,Hot
2019-10-16,74.0,31.0,23.0,144.0,17.0,144.0,33.0,24.28,29.0,31.78,72.3,68.6,0.0,0.0,12.0,3.6,39.9,9,23.3,156.0,Unhealthy,10,2,False,178.0,33.72,69.3,173.0,159.33333333333334,33.48,2263.7999999999997,478.79999999999995,Hot
2019-10-17,64.0,31.0,20.0,156.0,12.0,156.0,33.0,25.0,29.06,32.67,74.3,73.0,0.004,4.17,12.8,27.6,57.4,9,22.5,104.0,Unhealthy,10,3,False,144.0,33.0,68.6,156.0,159.33333333333334,33.24,2409.0,734.72,Hot
2019-10-18,60.0,33.0,17.0,104.0,14.0,104.0,32.72,25.0,29.0,32.44,73.9,72.3,0.002,4.17,10.3,350.0,59.8,9,22.1,78.0,Moderate,10,4,False,156.0,33.0,73.0,178.0,134.66666666666666,32.906666666666666,2365.656,615.94,Hot
2019-10-19,75.0,32.0,19.0,78.0,11.0,78.0,34.11,25.0,29.39,32.33,73.1,69.9,0.001,4.17,17.2,64.4,44.2,9,22.8,147.0,Unhealthy,10,5,True,104.0,32.72,72.3,144.0,112.66666666666667,33.276666666666664,2384.289,760.24,Very Hot
2019-10-20,71.0,32.0,24.0,147.0,12.0,147.0,34.39,25.0,29.44,32.06,71.7,66.4,0.0,0.0,19.7,56.2,40.8,10,24.6,87.0,Moderate,10,6,True,78.0,34.11,69.9,156.0,109.66666666666667,33.74,2283.496,803.7599999999999,Very Hot
2019-10-21,73.0,33.0,40.0,87.0,11.0,87.0,36.72,24.0,29.83,31.78,69.7,62.1,0.0,0.0,19.3,67.7,32.5,10,27.8,135.0,Unhealthy,10,0,False,147.0,34.39,66.4,104.0,104.0,35.07333333333333,2280.312,627.25,Very Hot
2019-10-22,70.0,33.0,16.0,135.0,16.0,135.0,37.39,24.72,30.33,32.17,68.6,58.7,0.0,0.0,18.0,37.5,33.1,10,27.7,140.0,Unhealthy,10,1,False,87.0,36.72,62.1,78.0,123.0,36.166666666666664,2194.793,595.8000000000001,Very Hot
2019-10-23,70.0,33.0,20.0,140.0,17.0,140.0,36.11,25.0,30.17,32.67,70.2,60.6,0.0,0.0,18.7,18.1,36.1,10,25.5,129.0,Unhealthy,10,2,False,135.0,37.39,58.7,147.0,120.66666666666667,36.74,2188.266,675.07,Very Hot
2019-10-24,77.0,34.0,18.0,129.0,18.0,129.0,34.72,25.0,29.61,32.44,71.8,65.6,0.0,0.0,10.2,351.2,41.4,10,25.6,172.0,Unhealthy,10,3,False,140.0,36.11,60.6,87.0,134.66666666666666,36.07333333333333,2277.6319999999996,422.28,Very Hot
2019-10-25,75.0,33.0,19.0,172.0,12.0,172.0,34.0,25.72,29.78,33.11,72.8,67.1,0.0,0.0,13.1,50.9,46.6,10,25.4,180.0,Unhealthy,10,4,False,129.0,34.72,65.6,135.0,147.0,34.943333333333335,2281.3999999999996,610.46,Very Hot
2019-10-26,75.0,34.0,19.0,180.0,15.0,180.0,34.39,26.0,29.61,32.72,72.3,66.3,0.0,0.0,11.8,15.9,42.2,10,24.3,153.0,Unhealthy,10,5,True,172.0,34.0,67.1,140.0,160.33333333333334,34.37,2280.057,497.96000000000004,Very Hot
2019-10-27,83.0,34.0,28.0,153.0,12.0,153.0,32.72,25.28,29.06,32.72,73.6,70.9,0.001,4.17,13.9,344.7,52.9,8,20.5,121.0,Unhealthy,10,6,True,180.0,34.39,66.3,129.0,168.33333333333334,33.70333333333333,2319.848,735.31,Hot
2019-10-28,68.0,19.0,21.0,121.0,15.0,121.0,33.0,25.61,29.17,32.94,73.7,70.8,0.0,0.0,11.1,60.1,54.2,8,20.9,97.0,Moderate,10,0,False,153.0,32.72,70.9,172.0,151.33333333333334,33.37,2336.4,601.62,Hot
2019-10-29,85.0,34.0,30.0,97.0,14.0,97.0,33.0,25.0,29.17,32.06,72.4,68.1,0.0,0.0,12.1,73.0,49.5,9,22.5,171.0,Unhealthy,10,1,False,121.0,33.0,70.8,180.0,123.66666666666667,32.906666666666666,2247.2999999999997,598.9499999999999,Hot
2019-10-30,69.0,34.0,21.0,171.0,16.0,171.0,34.0,24.0,29.22,31.67,71.3,66.0,0.0,0.0,16.8,315.7,39.3,9,23.1,120.0,Unhealthy,10,2,False,97.0,33.0,68.1,153.0,129.66666666666666,33.333333333333336,2244.0,660.24,Very Hot
2019-10-31,76.0,35.0,18.0,120.0,14.0,120.0,34.39,26.0,29.67,32.94,72.1,65.3,0.0,0.0,11.3,304.0,44.4,9,22.8,120.0,Unhealthy,10,3,False,171.0,34.0,66.0,121.0,129.33333333333334,33.79666666666667,2245.667,501.72,Very Hot
2019-11-01,55.0,34.0,16.0,120.0,14.0,120.0,34.0,25.17,28.56,30.89,72.1,70.1,0.072,8.33,15.4,228.3,51.4,9,20.8,87.0,Moderate,11,4,False,120.0,34.39,65.3,97.0,137.0,34.13,2383.3999999999996,791.56,Very Hot
2019-11-02,59.0,32.0,17.0,87.0,13.0,87.0,34.0,24.72,28.39,30.44,71.3,69.1,0.009,8.33,13.9,208.3,49.4,9,21.8,92.0,Moderate,11,5,True,120.0,34.0,70.1,171.0,109.0,34.13,2349.3999999999996,686.66,Very Hot
2019-11-03,58.0,34.0,14.0,92.0,12.0,92.0,33.72,24.72,28.78,31.44,72.2,69.3,0.0,0.0,11.8,245.9,46.6,9,22.9,137.0,Unhealthy,11,6,True,87.0,34.0,69.1,120.0,99.66666666666667,33.906666666666666,2336.796,549.88,Hot
2019-11-04,57.0,34.0,16.0,137.0,12.0,137.0,33.28,25.72,29.22,32.5,72.9,68.6,0.0,0.0,58.6,355.8,60.9,8,19.9,193.0,Unhealthy,11,0,False,92.0,33.72,69.3,120.0,105.33333333333333,33.666666666666664,2283.008,3568.74,Hot
2019-11-05,70.0,34.0,19.0,193.0,17.0,193.0,34.0,25.0,29.0,32.06,73.6,71.9,1.359,8.33,12.6,122.5,51.4,10,24.6,156.0,Unhealthy,11,1,False,137.0,33.28,68.6,87.0,140.66666666666666,33.666666666666664,2444.6000000000004,647.64,Very Hot
2019-11-06,65.0,33.0,27.0,156.0,17.0,156.0,33.28,24.28,28.89,31.83,73.0,70.9,0.0,0.0,11.4,273.3,42.9,10,24.4,209.0,Very Unhealthy,11,2,False,193.0,34.0,71.9,92.0,162.0,33.52,2359.552,489.06,Hot
2019-11-07,68.0,35.0,24.0,209.0,21.0,209.0,33.72,24.0,28.61,30.89,70.9,66.8,0.0,0.0,11.4,297.1,36.0,10,26.1,150.0,Unhealthy,11,3,False,156.0,33.28,70.9,137.0,186.0,33.666666666666664,2252.4959999999996,410.40000000000003,Hot
2019-11-08,85.0,35.0,26.0,150.0,24.0,150.0,34.0,23.94,28.61,30.78,70.3,65.8,0.0,0.0,14.2,268.9,40.7,10,25.6,220.0,Very Unhealthy,11,4,False,209.0,33.72,66.8,193.0,171.66666666666666,33.666666666666664,2237.2,577.94,Very Hot
2019-11-09,81.0,38.0,17.0,220.0,16.0,220.0,35.72,24.0,29.5,31.33,69.0,60.7,0.0,0.0,11.8,273.0,38.5,10,25.1,183.0,Unhealthy,11,5,True,150.0,34.0,65.8,156.0,193.0,34.48,2168.204,454.3,Very Hot
2019-11-10,80.0,35.0,16.0,183.0,20.0,183.0,33.72,25.0,29.44,33.22,73.0,67.8,0.0,0.0,12.5,344.9,46.4,9,23.0,162.0,Unhealthy,11,6,True,220.0,35.72,60.7,209.0,184.33333333333334,34.48,2286.216,580.0,Hot
