name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Jakarta, Indonesia",2020-12-02,94.5,75.7,84.1,104.5,75.7,89.7,73.4,71.6,0.018,100,8.33,rain,0,0,16.6,13.5,282.7,1007.7,48.3,4.3,258.9,22.2,9,,2020-12-02T05:28:34,2020-12-02T17:55:51,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-03,87.3,75.2,80.3,94.4,75.2,83.5,73.7,81,0.28,100,20.83,rain,0,0,17.9,10.1,259.3,1008.9,69.7,3.5,133.3,11.5,5,,2020-12-03T05:28:53,2020-12-03T17:56:19,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-04,89.6,77,81.8,100,77,86.5,74,78,0.527,100,12.5,rain,0,0,23.9,15.2,254.8,1008.2,54.6,3.7,189.6,16.3,6,,2020-12-04T05:29:13,2020-12-04T17:56:48,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-05,86,77,80.5,93,77,83.9,73.6,79.9,0.432,100,12.5,rain,0,0,28.9,13.6,256.6,1008.1,66,3.6,73,6.3,4,,2020-12-05T05:29:33,2020-12-05T17:57:17,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-06,82.9,75.2,78.3,91.4,75.2,79.7,74.8,88.9,1.54,100,29.17,rain,0,0,29.1,12.7,256,1007.8,71.7,3.1,105.7,9,6,,2020-12-06T05:29:55,2020-12-06T17:57:46,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-07,86.2,75.2,78.1,97.7,75.2,79.1,74.5,89,1.023,100,20.83,rain,0,0,34.4,19.4,256.4,1009,72,3.3,55.1,4.8,2,,2020-12-07T05:30:17,2020-12-07T17:58:15,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-08,89.3,75.7,81.6,98.6,75.7,85.6,74.6,80.1,0.374,100,20.83,rain,0,0,32.2,18.3,265.5,1008.3,61.1,3.7,206.7,17.9,7,,2020-12-08T05:30:40,2020-12-08T17:58:45,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-09,88.9,77,82.7,98.7,77,87.8,73.6,74.8,0.007,100,8.33,rain,0,0,33.3,16.7,258.6,1007.2,59.1,4.1,171.8,14.9,7,,2020-12-09T05:31:03,2020-12-09T17:59:14,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-10,87.8,77,81.7,96.5,77,85.5,73.7,77.2,0.016,100,4.17,rain,0,0,25.3,13.5,281.2,1007.9,62.8,4,202.9,17.6,8,,2020-12-10T05:31:27,2020-12-10T17:59:44,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-11,87.8,77,81.6,95.4,77,85.9,74.2,79,0.197,100,4.17,rain,0,0,17.2,16.8,288.5,1008.5,58.2,3.7,189.8,16.3,7,,2020-12-11T05:31:52,2020-12-11T18:00:15,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-12,88.1,76.5,81.5,96.8,76.5,85.4,73,76.1,0,0,0,,0,0,17.7,14.3,257.2,1008.3,55.3,4,90.9,7.9,4,,2020-12-12T05:32:18,2020-12-12T18:00:45,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-13,85.3,77,80.6,93.1,77,84.3,73.8,80.1,0.001,100,4.17,rain,0,0,21.9,9.8,268,1008.3,63,3.7,132.6,11.5,6,,2020-12-13T05:32:44,2020-12-13T18:01:15,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-14,89.3,77,81.3,101,77,85.3,73.4,77.4,0,0,0,,0,0,21.9,14.3,257.2,1008.7,55.9,4.2,153.4,13.2,7,,2020-12-14T05:33:10,2020-12-14T18:01:46,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-15,89.1,75.7,82,96.8,75.7,86.3,73.1,75.1,0.328,100,8.33,rain,0,0,19.9,19.3,248.4,1009.2,55.7,3.9,195.4,16.8,6,,2020-12-15T05:33:37,2020-12-15T18:02:16,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-16,90.1,75.2,81.8,99.1,75.2,85.9,72.9,75.1,0,0,0,,0,0,24.2,19,259.5,1008.9,59,4.1,138,12,6,,2020-12-16T05:34:05,2020-12-16T18:02:47,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-17,88.8,73.9,81.2,98,73.9,84.9,73.3,77.9,0.236,100,12.5,rain,0,0,23.9,16.6,262,1008.2,58.4,3.9,141.8,12.1,5,,2020-12-17T05:34:33,2020-12-17T18:03:17,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-18,89.1,76.5,81.7,98.1,76.5,85.7,72.9,75.3,0.001,100,4.17,rain,0,0,27.3,13.4,268.7,1007.8,54.5,4.1,195.5,17,8,,2020-12-18T05:35:01,2020-12-18T18:03:47,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-19,89.7,75.7,82.1,98.1,75.7,86.5,73.4,75.7,0,0,0,,0,0,26.4,15.4,270.9,1007.9,51.3,4.1,236.7,20.4,8,,2020-12-19T05:35:30,2020-12-19T18:04:17,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-20,84.8,75.7,79.4,94.4,75.7,81.5,73.6,83,0.159,100,12.5,rain,0,0,24.8,11.6,268.7,1008.9,58.4,3.5,233.8,20.1,9,,2020-12-20T05:35:59,2020-12-20T18:04:47,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"Jakarta, Indonesia",2020-12-21,84.5,75.2,80,91.8,75.2,83.2,73.1,79.7,0.001,100,4.17,rain,0,0,20.4,15.3,255.1,1008.8,58.4,3.8,90.4,7.7,4,,2020-12-21T05:36:28,2020-12-21T18:05:17,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-22,87.9,77,82.1,96.1,77,86.3,72.7,73.8,0,0,0,,0,0,23,13.1,269.4,1008.4,52.9,4,179.1,15.4,7,,2020-12-22T05:36:58,2020-12-22T18:05:47,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-23,93.7,74.7,83.2,100.3,74.7,86.7,71.6,69.9,0,0,0,,0,0,27.7,14.7,264.1,1007.1,46.6,3.9,241.2,20.9,9,,2020-12-23T05:37:28,2020-12-23T18:06:16,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-24,91.5,75.2,82,102.1,75.2,85.8,72.1,72.7,0,0,0,,0,0,24.2,18.6,261.5,1007.7,56.4,4,227.9,19.5,8,,2020-12-24T05:37:59,2020-12-24T18:06:45,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-25,92.5,76.3,83.5,100.7,76.3,87.3,71.6,69,0,0,0,,0,0,23,17.6,248.8,1008.1,52.2,4.1,178.9,15.5,6,,2020-12-25T05:38:29,2020-12-25T18:07:14,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
"Jakarta, Indonesia",2020-12-26,91.8,75.2,83.2,99.1,75.2,86.5,71.5,69.5,0.027,100,4.17,rain,0,0,25.3,18,267.5,1008.7,54.5,4.2,204.6,17.7,7,,2020-12-26T05:39:00,2020-12-26T18:07:43,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-27,90.9,78.8,83.9,99.9,78.8,89,72.2,68.5,0,0,0,,0,0,19.7,15.2,272.9,1008.6,45.8,4.2,268.4,23,9,,2020-12-27T05:39:30,2020-12-27T18:08:11,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-28,90.7,77,83.5,98.6,77,88.7,72.9,71,0,0,0,,0,0,23,15.5,266.3,1008.1,51.5,4.2,204.5,17.7,7,,2020-12-28T05:40:01,2020-12-28T18:08:38,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-29,87.4,78.3,82.1,95.3,78.3,85.8,72.6,73.6,0,0,0,,0,0,22.4,19.1,260.2,1008.3,63.6,4.1,184.1,15.9,7,,2020-12-29T05:40:32,2020-12-29T18:09:05,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-30,87.5,77,81,94.8,77,84.3,72.1,74.7,0.229,100,8.33,rain,0,0,24.2,18,255.9,1008.2,63.2,4,145.9,12.6,6,,2020-12-30T05:41:03,2020-12-30T18:09:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2020-12-31,85.5,75.2,79.3,93.2,75.2,81.9,73.5,82.6,0.543,100,12.5,rain,0,0,21,11.4,276.5,1008.4,65,3.7,90,7.7,4,,2020-12-31T05:41:34,2020-12-31T18:09:58,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
