name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Jakarta, Indonesia",2016-03-05,89.1,77.0,82.6,102.5,77.0,89.6,76.8,83.4,1.29,100,12.5,rain,0,0,15.7,9.2,306.7,1010.5,73.8,3.7,191.4,16.7,7,,2016-03-05T05:58:10,2016-03-05T18:10:01,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-06,90.3,77.5,82.8,104.4,77.5,89.3,77.0,83.7,0.469,100,16.67,rain,0,0,16.3,10.0,310.0,1010.6,68.0,3.4,237.8,20.7,9,,2016-03-06T05:58:06,2016-03-06T18:09:36,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-07,90.3,77.0,83.6,104.4,77.0,91.7,77.2,82.1,0.0,0,0.0,,0,0,14.8,9.6,9.4,1009.7,49.9,4.0,273.2,23.5,9,,2016-03-07T05:58:02,2016-03-07T18:09:12,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-08,89.3,78.8,83.5,104.4,78.8,92.8,77.4,82.4,0.195,100,12.5,rain,0,0,14.1,8.9,267.3,1009.4,56.3,3.8,223.1,19.3,8,,2016-03-08T05:57:57,2016-03-08T18:08:47,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-09,90.9,77.5,84.1,104.4,77.5,92.2,76.5,79.0,0.028,100,8.33,rain,0,0,15.0,12.5,313.5,1009.5,49.5,3.7,211.6,18.2,8,,2016-03-09T05:57:53,2016-03-09T18:08:21,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-10,90.9,77.0,84.1,107.1,77.0,92.6,77.1,80.6,0.001,100,4.17,rain,0,0,15.9,13.6,321.9,1010.6,59.3,3.6,252.4,21.7,9,,2016-03-10T05:57:47,2016-03-10T18:07:55,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,96739099999,WIII,WIHH,remote,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-11,90.3,78.2,83.4,104.4,78.2,91.2,76.4,80.1,0.039,100,8.33,rain,0,0,15.2,9.2,308.7,1010.7,63.5,3.8,224.7,19.4,7,,2016-03-11T05:57:42,2016-03-11T18:07:29,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,remote,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-12,90.9,77.5,84.0,105.1,77.5,91.6,75.4,76.0,0.035,100,4.17,rain,0,0,14.1,13.5,255.8,1010.6,54.4,3.9,217.7,18.9,8,,2016-03-12T05:57:36,2016-03-12T18:07:03,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-13,90.9,77.5,83.9,105.1,77.5,91.7,75.9,77.6,0.0,0,0.0,,0,0,12.5,10.0,276.4,1010.7,44.4,3.9,225.4,19.4,8,,2016-03-13T05:57:30,2016-03-13T18:06:36,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-14,89.1,79.1,83.8,102.5,79.1,92.8,76.7,79.6,0.114,100,4.17,rain,0,0,15.0,11.7,304.1,1011.1,59.5,3.7,237.8,20.6,9,,2016-03-14T05:57:24,2016-03-14T18:06:09,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-15,91.6,77.0,81.8,103.6,77.0,86.3,76.1,84.0,1.586,100,12.5,rain,0,0,15.7,10.6,1.9,1010.1,60.8,3.3,270.4,23.5,9,,2016-03-15T05:57:17,2016-03-15T18:05:42,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-16,90.8,77.0,83.4,105.4,77.0,91.2,77.4,83.3,0.197,100,8.33,rain,0,0,16.8,9.1,300.3,1009.9,61.4,3.7,219.4,18.9,9,,2016-03-16T05:57:11,2016-03-16T18:05:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-17,92.1,78.8,84.5,105.8,78.8,93.7,77.4,80.5,0.348,100,8.33,rain,0,0,16.8,10.7,312.4,1009.8,52.0,3.7,239.8,20.8,8,,2016-03-17T05:57:04,2016-03-17T18:04:47,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-18,86.7,78.8,82.4,98.3,78.8,89.6,76.9,83.9,0.118,100,4.17,rain,0,0,16.6,9.0,295.4,1010.0,60.6,3.7,135.8,11.7,6,,2016-03-18T05:56:57,2016-03-18T18:04:20,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-19,90.3,78.8,84.2,104.0,78.8,93.8,77.7,81.6,0.008,100,4.17,rain,0,0,15.2,11.2,326.3,1009.3,61.9,3.9,226.5,19.5,8,,2016-03-19T05:56:49,2016-03-19T18:03:52,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96737099999,96741099999,96739099999,WIII,WIHH,remote,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-20,91.4,79.0,83.8,110.9,79.0,93.8,78.9,85.8,3.455,100,12.5,rain,0,0,15.0,13.9,324.1,1009.5,57.6,3.7,210.0,18.2,8,,2016-03-20T05:56:42,2016-03-20T18:03:24,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-21,87.0,78.5,83.2,101.9,78.5,93.2,78.4,85.7,0.008,100,8.33,rain,0,0,12.8,5.8,279.7,1009.2,68.4,3.3,175.2,15.0,7,,2016-03-21T05:56:34,2016-03-21T18:02:56,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,remote,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-22,89.6,77.0,81.9,103.3,77.0,87.6,77.0,86.0,0.473,100,12.5,rain,0,0,16.6,13.5,269.4,1008.3,58.5,3.7,158.3,13.6,7,,2016-03-22T05:56:27,2016-03-22T18:02:27,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-23,89.0,76.9,81.9,102.4,76.9,86.9,75.2,81.2,0.51,100,37.5,rain,0,0,28.9,14.1,256.8,1010.3,46.6,4.3,172.0,15.1,8,,2016-03-23T05:56:19,2016-03-23T18:01:59,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-24,92.1,77.0,84.0,105.3,77.0,90.4,74.6,74.5,0.0,0,0.0,,0,0,12.1,12.1,77.5,1011.4,60.1,4.2,223.3,19.3,8,,2016-03-24T05:56:11,2016-03-24T18:01:31,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-25,89.6,79.3,83.3,105.2,79.3,91.9,76.7,81.0,0.0,0,0.0,,0,0,16.8,10.3,175.4,1012.2,66.3,3.4,187.4,16.2,8,,2016-03-25T05:56:03,2016-03-25T18:01:03,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-26,88.5,75.7,82.2,101.0,75.7,88.9,76.6,83.7,0.393,100,12.5,rain,0,0,13.4,10.0,356.9,1012.9,57.6,3.6,181.6,15.8,7,,2016-03-26T05:55:55,2016-03-26T18:00:34,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-27,89.1,77.5,83.8,101.0,77.5,91.5,76.2,78.8,0.0,0,0.0,,0,0,17.0,10.1,337.8,1012.5,41.7,3.8,257.3,22.2,9,,2016-03-27T05:55:47,2016-03-27T18:00:06,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-28,89.0,75.2,83.6,100.6,75.2,91.7,76.1,78.8,0.0,0,0.0,,0,0,17.2,11.1,301.1,1012.3,50.2,3.9,237.7,20.5,8,,2016-03-28T05:55:39,2016-03-28T17:59:38,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-29,89.1,77.7,82.5,101.8,77.7,88.3,75.5,80.1,2.203,100,16.67,rain,0,0,16.6,15.2,286.7,1012.6,61.7,3.5,185.1,16.3,7,,2016-03-29T05:55:31,2016-03-29T17:59:10,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,remote,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-30,85.5,77.0,82.1,96.9,77.0,88.5,75.7,81.3,0.0,0,0.0,,0,0,13.9,7.8,311.7,1012.5,63.3,3.5,170.0,14.8,5,,2016-03-30T05:55:23,2016-03-30T17:58:42,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-03-31,85.5,78.8,81.7,96.9,78.8,88.2,76.7,84.9,0.244,100,12.5,rain,0,0,13.6,8.1,340.3,1011.2,62.1,3.3,197.9,17.2,8,,2016-03-31T05:55:15,2016-03-31T17:58:14,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-01,90.3,77.0,82.9,101.0,77.0,89.0,75.8,80.3,0.003,100,4.17,rain,0,0,18.3,9.2,340.8,1010.2,57.1,3.7,193.8,16.7,8,,2016-04-01T05:55:07,2016-04-01T17:57:46,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-02,91.6,77.0,82.5,106.1,77.0,88.0,75.6,80.9,0.001,100,4.17,rain,0,0,15.4,10.4,345.4,1011.0,57.1,4.2,196.6,17.0,8,,2016-04-02T05:55:00,2016-04-02T17:57:19,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-03,91.6,77.0,84.3,106.2,77.0,91.8,75.9,76.8,0.0,0,0.0,,0,0,14.8,17.8,32.0,1011.0,43.7,4.3,249.8,21.7,9,,2016-04-03T05:54:52,2016-04-03T17:56:51,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-04,93.4,78.3,85.1,108.1,78.3,93.4,75.8,74.9,0.003,100,8.33,rain,0,0,17.0,15.0,88.9,1010.2,50.5,4.3,235.0,20.4,9,,2016-04-04T05:54:44,2016-04-04T17:56:24,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-05,92.0,77.8,85.3,103.9,77.8,94.3,76.4,75.9,0.008,100,4.17,rain,0,0,17.4,12.1,99.1,1010.2,62.0,4.0,221.3,19.2,8,,2016-04-05T05:54:37,2016-04-05T17:55:57,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,remote,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-06,92.7,78.8,85.2,104.3,78.8,93.1,75.7,74.5,0.0,0,0.0,,0,0,16.3,14.2,61.8,1010.0,52.4,3.8,249.2,21.7,9,,2016-04-06T05:54:30,2016-04-06T17:55:30,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-07,91.5,78.3,85.0,105.3,78.3,93.8,76.6,76.9,0.002,100,4.17,rain,0,0,19.7,10.4,70.6,1009.8,48.9,4.1,234.8,20.1,8,,2016-04-07T05:54:23,2016-04-07T17:55:04,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-08,91.1,80.1,84.6,102.7,86.1,94.5,77.3,79.5,0.0,0,0.0,,0,0,14.8,9.2,290.9,1010.0,51.9,3.7,226.1,19.6,8,,2016-04-08T05:54:16,2016-04-08T17:54:37,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,remote,96749599999,96745099999"
"Jakarta, Indonesia",2016-04-09,92.1,78.8,84.0,106.9,78.8,90.7,76.0,78.0,0.116,100,4.17,rain,0,0,21.9,14.4,251.6,1010.0,61.5,3.6,228.0,19.6,9,,2016-04-09T05:54:09,2016-04-09T17:54:11,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-10,90.9,77.5,84.5,102.6,77.5,92.6,76.4,77.7,0.0,0,0.0,,0,0,13.6,9.2,45.0,1009.9,59.1,3.8,182.5,15.8,8,,2016-04-10T05:54:03,2016-04-10T17:53:46,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-11,90.9,78.9,84.9,103.6,78.9,94.2,77.0,77.9,0.008,100,4.17,rain,0,0,14.1,8.8,323.9,1009.6,56.4,3.8,221.9,19.2,8,,2016-04-11T05:53:57,2016-04-11T17:53:21,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,remote,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-12,90.8,79.3,84.1,104.2,79.3,93.2,77.0,79.9,0.001,100,4.17,rain,0,0,16.8,10.0,313.4,1009.5,46.7,3.5,190.9,16.5,7,,2016-04-12T05:53:51,2016-04-12T17:52:56,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-13,94.3,78.8,84.7,107.4,78.8,93.2,76.1,76.3,0.0,0,0.0,,0,0,13.9,11.8,260.3,1009.6,47.8,3.6,221.9,19.1,8,,2016-04-13T05:53:45,2016-04-13T17:52:31,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-14,92.7,77.9,84.0,105.2,77.9,90.9,75.5,77.1,0.123,100,8.33,rain,0,0,13.6,10.7,244.6,1009.8,59.5,3.8,232.8,20.1,9,,2016-04-14T05:53:39,2016-04-14T17:52:07,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-15,89.3,78.8,82.9,100.6,78.8,90.4,76.9,82.8,0.078,100,4.17,rain,0,0,13.0,11.4,81.2,1010.3,68.7,3.1,180.9,15.5,7,,2016-04-15T05:53:34,2016-04-15T17:51:43,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-16,92.4,78.8,85.6,106.8,78.8,95.1,77.2,77.2,0.0,0,0.0,,0,0,15.9,10.7,72.0,1009.8,46.9,3.7,206.4,17.9,7,,2016-04-16T05:53:29,2016-04-16T17:51:19,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-17,91.1,76.8,83.2,105.1,76.8,91.6,77.6,83.9,1.89,100,16.67,rain,0,0,23.0,14.4,99.4,1009.9,63.2,3.4,154.7,13.6,7,,2016-04-17T05:53:25,2016-04-17T17:50:56,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-18,92.7,77.0,84.0,108.1,77.0,91.5,76.3,79.1,0.532,100,4.17,rain,0,0,11.6,12.8,67.1,1009.8,51.3,4.3,238.4,20.5,9,,2016-04-18T05:53:21,2016-04-18T17:50:34,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-19,92.7,78.8,84.4,107.6,78.8,93.3,77.0,79.1,0.163,100,12.5,rain,0,0,15.0,11.3,79.7,1009.6,54.6,3.8,221.2,19.1,9,,2016-04-19T05:53:17,2016-04-19T17:50:12,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-20,89.1,76.3,82.2,101.3,76.3,88.6,76.8,84.4,0.279,100,16.67,rain,0,0,14.3,9.2,22.9,1010.5,75.0,3.5,221.6,19.1,9,,2016-04-20T05:53:13,2016-04-20T17:49:50,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-21,89.1,75.7,82.1,102.4,75.7,88.5,76.8,84.7,4.68,100,16.67,rain,0,0,10.7,10.7,44.6,1010.4,66.1,3.9,106.9,9.3,4,,2016-04-21T05:53:10,2016-04-21T17:49:29,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,remote,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-22,92.1,78.8,84.6,104.3,78.8,92.6,76.4,77.2,0.044,100,12.5,rain,0,0,19.7,15.8,93.8,1010.0,53.2,4.0,173.2,14.9,7,,2016-04-22T05:53:07,2016-04-22T17:49:09,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-23,91.5,80.6,84.8,103.9,87.1,94.2,76.5,77.0,0.002,100,4.17,rain,0,0,23.0,13.9,94.5,1009.4,56.8,4.2,207.7,18.0,7,,2016-04-23T05:53:05,2016-04-23T17:48:49,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-24,90.9,77.4,84.9,105.1,77.4,93.7,76.5,76.9,0.031,100,4.17,rain,0,0,24.2,14.9,92.5,1008.9,48.4,4.2,205.0,17.8,8,,2016-04-24T05:53:03,2016-04-24T17:48:29,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,remote,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-25,92.0,78.8,84.8,104.4,78.8,93.6,76.8,78.0,0.0,0,0.0,,0,0,21.9,18.6,77.5,1009.2,53.4,3.7,182.1,15.7,7,,2016-04-25T05:53:01,2016-04-25T17:48:10,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-26,83.9,78.3,81.4,94.0,78.3,87.5,76.8,86.3,0.083,100,20.83,rain,0,0,15.7,14.7,73.4,1010.4,68.3,3.3,162.8,14.2,7,,2016-04-26T05:53:00,2016-04-26T17:47:52,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-27,90.9,77.5,83.7,102.6,77.5,90.1,75.7,78.2,0.001,100,4.17,rain,0,0,15.0,11.7,110.1,1009.2,54.3,3.5,196.3,16.9,7,,2016-04-27T05:52:59,2016-04-27T17:47:34,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-28,92.1,77.5,84.6,105.1,77.5,92.8,76.0,76.4,0.0,0,0.0,,0,0,13.4,13.9,78.9,1009.2,46.4,4.0,208.3,18.1,7,,2016-04-28T05:52:59,2016-04-28T17:47:17,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-29,92.9,78.8,84.4,104.1,78.8,91.7,75.4,75.6,0.008,100,8.33,rain,0,0,9.2,12.4,101.1,1009.6,50.0,3.7,163.6,14.1,6,,2016-04-29T05:52:59,2016-04-29T17:47:00,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-04-30,91.1,78.8,83.6,102.6,78.8,90.8,76.0,78.8,0.045,100,12.5,rain,0,0,16.8,12.1,80.0,1009.3,59.1,3.5,193.4,16.7,7,,2016-04-30T05:52:59,2016-04-30T17:46:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96737099999,96741099999,96739099999,WIII,WIHH,remote,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-05-01,89.8,77.5,83.4,102.5,77.5,90.6,76.6,80.7,0.0,0,0.0,,0,0,17.7,17.2,70.6,1009.8,56.6,3.7,183.6,15.8,7,,2016-05-01T05:53:00,2016-05-01T17:46:29,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-05-02,93.2,78.8,84.9,104.1,78.8,93.2,76.3,76.7,0.0,0,0.0,,0,0,19.2,15.2,75.2,1009.8,51.3,3.6,202.1,17.6,7,,2016-05-02T05:53:01,2016-05-02T17:46:14,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-05-03,91.9,78.8,85.3,103.8,78.8,94.7,77.0,77.3,0.124,100,12.5,rain,0,0,20.1,13.9,94.9,1009.3,46.4,3.7,179.1,15.4,7,,2016-05-03T05:53:03,2016-05-03T17:46:00,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-05-04,91.4,79.3,86.0,104.6,79.3,96.5,77.3,76.5,0.0,0,0.0,,0,0,20.8,14.0,73.7,1008.8,46.1,3.8,209.0,18.1,7,,2016-05-04T05:53:05,2016-05-04T17:45:46,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"Jakarta, Indonesia",2016-05-05,86.0,79.9,82.8,99.4,79.9,91.3,77.1,83.2,0.246,100,8.33,rain,0,0,11.0,9.5,81.3,1009.1,52.7,3.6,121.6,10.5,5,,2016-05-05T05:53:08,2016-05-05T17:45:34,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
